event_start,CountyFIPS,county_pop,pre_outage_tracked_customers,days_since_data_start,duration_hours,n_periods,integral,pop_hours_supply_lost,storm,duration_days,year,month
2017-07-30 21:00:00,12075,45260,2942.7,210.833333333333,86,86,4.00755020910171,181381.722463943,2017212N28275,3.58333333333333,2017,7
2017-09-09 19:00:00,12037,12498,9491.0,251.75,122,122,13.3911488345658,167362.578134403,2017242N16333,5.08333333333333,2017,9
2017-09-09 20:00:00,12059,19651,4003.0,251.791666666667,43,43,1.54301855753869,30321.8576741929,2017242N16333,1.79166666666667,2017,9
2017-09-09 20:00:00,12067,7786,786.0,251.791666666667,191,191,89.8808888826583,699812.600840377,2017242N16333,7.95833333333333,2017,9
2017-09-09 21:00:00,12013,13464,976.0,251.833333333333,54,54,8.9500948356099,120504.076866652,2017242N16333,2.25,2017,9
2017-09-09 22:00:00,12075,45260,5563.0,251.875,190,190,64.4138282251013,2915369.86546809,2017242N16333,7.91666666666667,2017,9
2017-09-10 02:00:00,12079,18198,3749.0,252.041666666667,124,124,53.5771571473622,974997.105767696,2017242N16333,5.16666666666667,2017,9
2017-09-10 06:00:00,12011,1947026,939274.0,252.208333333333,178,178,50.9309517657027,99163887.2925691,2017242N16333,7.41666666666667,2017,9
2017-09-10 06:00:00,12086,2673837,1124137.0,252.208333333333,210,210,62.6986500102262,167645970.247393,2017242N16333,8.75,2017,9
2017-09-10 11:00:00,12125,15460,5345.0,252.416666666667,133,133,54.993459561233,850198.884816662,2017242N16333,5.54166666666667,2017,9
2017-09-10 14:00:00,12021,397994,212167.0,252.541666666667,263,263,118.692897564778,47239061.0733962,2017242N16333,10.9583333333333,2017,9
2017-09-10 14:00:00,12099,1518477,742679.0,252.541666666667,147,147,48.3090383845822,73356163.6791051,2017242N16333,6.125,2017,9
2017-09-10 14:00:00,12111,358704,127029.0,252.541666666667,131,131,39.8613853891109,14298438.3846156,2017242N16333,5.45833333333333,2017,9
2017-09-10 16:00:00,12051,41339,9738.0,252.625,300,300,135.441962739839,5599035.2977022,2017242N16333,12.5,2017,9
2017-09-10 16:00:00,12093,40412,20093.0,252.625,175,175,79.3521562543671,3206779.33855148,2017242N16333,7.29166666666667,2017,9
2017-09-10 16:00:00,12133,25414,6511.0,252.625,30,30,1.83348350978775,46596.1499177459,2017242N16333,1.25,2017,9
2017-09-10 18:00:00,12107,74731,20133.0,252.708333333333,207,207,79.228861602759,5920852.05643578,2017242N16333,8.625,2017,9
2017-09-10 18:00:00,12129,35178,15461.0,252.708333333333,107,107,23.0348909932965,810321.395362186,2017242N16333,4.45833333333333,2017,9
2017-09-10 19:00:00,12041,18992,4797.0,252.75,173,173,64.3622175053202,1222367.23486104,2017242N16333,7.20833333333333,2017,9
2017-09-10 21:00:00,12049,25645,2812.0,252.833333333333,175,175,87.4002236755517,2241378.73615952,2017242N16333,7.29166666666667,2017,9
2017-09-10 22:00:00,12029,17124,1806.0,252.875,167,167,73.5574367956428,1259597.54768859,2017242N16333,6.95833333333333,2017,9
2017-09-10 22:00:00,12055,105618,54806.0,252.875,219,219,142.440173938316,15044246.291017,2017242N16333,9.125,2017,9
2017-09-10 23:00:00,12105,787404,106169.0,252.916666666667,192,192,43.4272046678154,34194754.6642565,2017242N16333,8.0,2017,9
2017-09-11 00:00:00,12015,202661,114552.0,252.958333333333,188,188,47.885063010151,9704434.75470022,2017242N16333,7.83333333333333,2017,9
2017-09-11 00:00:00,12035,126705,58355.0,252.958333333333,190,190,67.5772757488715,8562378.72376077,2017242N16333,7.91666666666667,2017,9
2017-09-11 00:00:00,12071,822453,260826.0,252.958333333333,240,240,97.1921323929368,79935960.862968,2017242N16333,10.0,2017,9
2017-09-11 00:00:00,12085,162006,94195.0,252.958333333333,116,116,48.1410629919414,7799141.05107246,2017242N16333,4.83333333333333,2017,9
2017-09-11 00:00:00,12103,961739,541750.0,252.958333333333,168,168,68.8142949131587,66181391.1754863,2017242N16333,7.0,2017,9
2017-09-11 00:00:00,12117,478772,211093.0,252.958333333333,191,191,69.9670086461089,33498244.6635148,2017242N16333,7.95833333333333,2017,9
2017-09-11 01:00:00,12023,71908,31282.0,253.0,168,168,55.834276090648,4014931.12512632,2017242N16333,7.0,2017,9
2017-09-11 01:00:00,12083,396415,138863.0,253.0,197,197,70.672581490682,28015671.3916287,2017242N16333,8.20833333333333,2017,9
2017-09-11 01:00:00,12095,1452726,382514.0,253.0,173,173,52.8478404184892,76773431.8197902,2017242N16333,7.20833333333333,2017,9
2017-09-11 01:00:00,12097,422545,50236.0,253.0,160,160,31.2744575033316,13214865.6457453,2017242N16333,6.66666666666667,2017,9
2017-09-11 01:00:00,12101,608794,250797.0,253.0,136,136,41.7020677359474,25387968.6252383,2017242N16333,5.66666666666667,2017,9
2017-09-11 01:00:00,12121,45411,6348.0,253.0,161,161,73.9047928518712,3356090.54819632,2017242N16333,6.70833333333333,2017,9
2017-09-11 01:00:00,12127,579192,261351.0,253.0,187,187,65.9369437972425,38190150.3518125,2017242N16333,7.79166666666667,2017,9
2017-09-11 02:00:00,12123,21283,1604.0,253.041666666667,135,135,45.961315901204,978194.686325324,2017242N16333,5.625,2017,9
2017-09-11 03:00:00,12001,284030,120032.0,253.083333333333,134,134,29.2629568023201,8311557.62056297,2017242N16333,5.58333333333333,2017,9
2017-09-11 03:00:00,12017,162529,87665.0,253.083333333333,168,168,59.5509419809906,9678755.04922842,2017242N16333,7.0,2017,9
2017-09-11 03:00:00,12047,13217,3302.0,253.083333333333,145,145,60.7836148143837,803377.03700171,2017242N16333,6.04166666666667,2017,9
2017-09-11 03:00:00,12069,410139,149938.0,253.083333333333,207,207,60.752518202616,24916977.0631027,2017242N16333,8.625,2017,9
2017-09-11 03:00:00,12109,306841,106680.0,253.083333333333,163,163,48.7164072609951,14948191.120371,2017242N16333,6.79166666666667,2017,9
2017-09-11 04:00:00,12019,226589,83949.0,253.125,133,133,38.1403132085061,8642175.42960219,2017242N16333,5.54166666666667,2017,9
2017-09-11 04:00:00,12053,206896,94931.0,253.125,161,161,35.6024426210731,7366002.96852954,2017242N16333,6.70833333333333,2017,9
2017-09-11 04:00:00,12119,144970,71787.0,253.125,154,154,25.9524392164142,3762325.11320357,2017242N16333,6.41666666666667,2017,9
2017-09-11 05:00:00,12007,27313,9842.0,253.166666666667,165,165,67.3680106754015,1840022.47557724,2017242N16333,6.875,2017,9
2017-09-11 05:00:00,12031,1016536,441262.0,253.166666666667,114,114,29.6208022314269,30110611.8171258,2017242N16333,4.75,2017,9
2017-09-11 07:00:00,12003,27803,9130.0,253.25,162,162,63.8119362130248,1774163.26253073,2017242N16333,6.75,2017,9
2017-09-11 07:00:00,12073,297369,24516.0,253.25,60,60,17.2734090825562,5136576.38547066,2017242N16333,2.5,2017,9
2017-09-11 08:00:00,12039,43403,14999.0,253.291666666667,60,60,21.3854902216648,928194.432090917,2017242N16333,2.5,2017,9
2017-09-11 10:00:00,12077,7603,3302.0,253.375,30,30,10.2101756511205,77627.9654754694,2017242N16333,1.25,2017,9
2017-09-11 22:00:00,12043,12454,3354.0,253.875,238,238,25.0147391039648,311533.560800778,2017242N16333,9.91666666666667,2017,9
2017-09-15 17:00:00,12063,48211,2624.71428571429,257.666666666667,35,35,0.161714106975289,7796.39881138567,2017242N16333,1.45833333333333,2017,9
2018-06-02 20:00:00,12063,48211,3174.0,517.791666666667,28,28,0.105545053560176,5088.43257718967,2018146N19273,1.16666666666667,2018,6
2018-09-09 01:00:00,12049,25645,9256.0,616.0,26,26,0.147363872082973,3779.14649956785,2018246N22283,1.08333333333333,2018,9
2018-10-09 00:00:00,12063,48211,3999.0,645.958333333333,553,553,343.401171354844,16555713.8721884,2018280N18273,23.0416666666667,2018,10
2018-10-10 13:00:00,12077,7603,3310.0,647.5,388,388,206.088592348317,1566891.56762425,2018280N18273,16.1666666666667,2018,10
2018-10-10 13:00:00,12129,35178,15752.0,647.5,156,156,68.5806566441014,2412530.3394262,2018280N18273,6.5,2018,10
2018-10-10 15:00:00,12045,15314,13645.0,647.583333333333,514,514,208.094036632377,3186752.07698822,2018280N18273,21.4166666666667,2018,10
2018-10-10 16:00:00,12037,12498,10332.0,647.625,151,151,109.19524696696,1364722.19659307,2018280N18273,6.29166666666667,2018,10
2018-10-10 16:00:00,12039,43403,15094.0,647.625,345,345,192.617146222732,8360161.99750523,2018280N18273,14.375,2018,10
2018-10-10 16:00:00,12059,19651,5106.0,647.625,221,221,105.123950960912,2065790.76033288,2018280N18273,9.20833333333333,2018,10
2018-10-10 17:00:00,12005,185134,115953.0,647.666666666667,504,504,189.113881077374,35011409.2593786,2018280N18273,21.0,2018,10
2018-10-10 17:00:00,12131,83304,25365.0,647.666666666667,56,56,21.5488762338243,1795107.5857825,2018280N18273,2.33333333333333,2018,10
2018-10-10 18:00:00,12013,13464,8461.0,647.708333333333,511,511,380.447239474646,5122341.63228664,2018280N18273,21.2916666666667,2018,10
2018-10-10 18:00:00,12073,297369,137723.0,647.708333333333,146,146,62.9065948548324,18706471.2053867,2018280N18273,6.08333333333333,2018,10
2018-10-10 18:00:00,12133,25414,9886.0,647.708333333333,413,413,150.650666290381,3828636.03310375,2018280N18273,17.2083333333333,2018,10
2018-10-10 19:00:00,12065,15042,8167.0,647.75,53,53,23.8644545120607,358969.124770417,2018280N18273,2.20833333333333,2018,10
2018-10-10 20:00:00,12079,18198,9285.0,647.791666666667,26,26,2.83004846526656,51501.2219709208,2018280N18273,1.08333333333333,2018,10
2020-09-12 22:00:00,12013,13464,4695.0,1350.875,112,112,1.2555910543131,16905.2779552716,2020256N25281,4.66666666666667,2020,9
2020-09-16 04:00:00,12033,324878,308219.0,1354.125,117,117,36.2069910860569,11762854.850056,2020256N25281,4.875,2020,9
2020-09-16 09:00:00,12113,198268,158094.0,1354.33333333333,86,86,18.016142338111,3572024.50909259,2020256N25281,3.58333333333333,2020,9
2020-09-16 10:00:00,12091,216482,162092.0,1354.375,39,39,5.02600761872895,1088040.18131768,2020256N25281,1.625,2020,9
2021-07-04 07:00:00,12051,41339,15195.0,1645.25,39,39,0.370384995064166,15311.3453109576,2021182N09317,1.625,2021,7
2021-07-06 00:00:00,12029,17124,5439.0,1646.95833333333,46,46,1.3386311410773,22922.7196598077,2021182N09317,1.91666666666667,2021,7
2021-08-16 17:00:00,12037,12498,10595.0,1688.66666666667,25,25,3.61293062765455,45154.4069844266,2021222N14301,1.04166666666667,2021,8
2021-08-16 21:00:00,12013,13464,4675.0,1688.83333333333,44,44,16.6705882352941,224452.8,2021222N14301,1.83333333333333,2021,8
2021-08-17 01:00:00,12077,7603,3349.0,1689.0,25,25,5.54673036727381,42171.7909823828,2021222N14301,1.04166666666667,2021,8
2021-09-09 07:00:00,12065,15042,8477.0,1712.25,25,25,1.3780319956516,20728.3572785914,2021252N28273,1.04166666666667,2021,9
2022-09-27 17:00:00,12051,41339,15770.0,2095.66666666667,196,196,52.2607511035892,2160407.18987127,2022263N10313,8.16666666666667,2022,9
2022-09-28 13:00:00,12021,397994,266091.0,2096.5,165,165,60.2103428481238,23963355.1914962,2022263N10313,6.875,2022,9
2022-09-28 14:00:00,12027,35312,15719.0,2096.54166666667,224,224,107.25274725795,3787309.01117275,2022263N10313,9.33333333333333,2022,9
2022-09-28 14:00:00,12071,822453,474231.0,2096.54166666667,263,263,129.068807614851,106153028.029257,2022263N10313,10.9583333333333,2022,9
2022-09-28 15:00:00,12081,429125,237346.0,2096.58333333333,152,152,47.6588885921035,20451620.5670864,2022263N10313,6.33333333333333,2022,9
2022-09-28 15:00:00,12115,462286,289988.0,2096.58333333333,204,204,74.3586167520388,34374947.503833,2022263N10313,8.5,2022,9
2022-09-28 16:00:00,12015,202661,125746.0,2096.625,228,228,131.884606780839,26727866.2948116,2022263N10313,9.5,2022,9
2022-09-28 22:00:00,12043,12454,6799.0,2096.875,123,123,38.8406365122899,483721.287124058,2022263N10313,5.125,2022,9
2022-09-28 23:00:00,12055,105618,65335.0,2096.91666666667,118,118,62.6931510373638,6621525.22626429,2022263N10313,4.91666666666667,2022,9
2022-09-28 23:00:00,12105,787404,355057.0,2096.91666666667,96,96,26.2357114515537,20658104.1397992,2022263N10313,4.0,2022,9
2022-09-29 00:00:00,12127,579192,310300.0,2096.95833333333,119,119,42.9121489069536,24854373.3497163,2022263N10313,4.95833333333333,2022,9
2022-09-29 04:00:00,12093,40412,22938.0,2097.125,68,68,25.8958496817508,1046503.07733891,2022263N10313,2.83333333333333,2022,9
2022-09-29 04:00:00,12095,1452726,631967.0,2097.125,70,70,12.8982912827745,18737683.1020598,2022263N10313,2.91666666666667,2022,9
2022-09-29 04:00:00,12097,422545,198813.0,2097.125,39,39,3.37672332547404,1426817.55756243,2022263N10313,1.625,2022,9
2022-09-29 05:00:00,12061,167352,99474.0,2097.16666666667,48,48,7.55761154064953,1264781.40655078,2022263N10313,2.0,2022,9
2022-09-29 05:00:00,12111,358704,173837.0,2097.16666666667,39,39,4.78086943516052,1714916.98986982,2022263N10313,1.625,2022,9
2022-09-29 06:00:00,12069,410139,169649.0,2097.20833333333,42,42,5.29934800236066,2173469.2903402,2022263N10313,1.75,2022,9
2022-09-29 07:00:00,12009,630693,330448.0,2097.25,62,62,9.3894470536968,5921858.5306372,2022263N10313,2.58333333333333,2022,9
2022-09-29 08:00:00,12109,306841,132884.0,2097.29166666667,38,38,3.1958422791015,980615.440761784,2022263N10313,1.58333333333333,2022,9
2022-09-29 10:00:00,12107,74731,42472.0,2097.375,35,35,5.25023680894843,392355.446969525,2022263N10313,1.45833333333333,2022,9
